STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,layer
53,33,700,53033000700,7,Census Tract 7,G5020,S,1294675,0,47.7156893,-122.3018632,tl_2010_53_tract10
53,33,600,53033000600,6,Census Tract 6,G5020,S,3783740,54223,47.7180013,-122.3322129,tl_2010_53_tract10
53,33,500,53033000500,5,Census Tract 5,G5020,S,2882910,932456,47.7224094,-122.3710555,tl_2010_53_tract10
53,33,402,53033000402,4.02,Census Tract 4.02,G5020,S,1798936,0,47.7168585,-122.3523664,tl_2010_53_tract10
53,33,401,53033000401,4.01,Census Tract 4.01,G5020,S,1281899,81874,47.728871,-122.3509939,tl_2010_53_tract10
53,33,300,53033000300,3,Census Tract 3,G5020,S,1210516,0,47.7305246,-122.3329227,tl_2010_53_tract10
53,33,200,53033000200,2,Census Tract 2,G5020,S,3286319,0,47.7266401,-122.3099961,tl_2010_53_tract10
53,33,100,53033000100,1,Census Tract 1,G5020,S,1910585,1486352,47.7238068,-122.2819279,tl_2010_53_tract10
53,33,990100,53033990100,9901,Census Tract 9901,G5020,S,0,239607794,47.5106478,-122.4154213,tl_2010_53_tract10
53,33,32500,53033032500,325,Census Tract 325,G5020,S,213917141,3892704,47.7019699,-121.8306143,tl_2010_53_tract10
53,33,31907,53033031907,319.07,Census Tract 319.07,G5020,S,5537497,0,47.4533052,-122.1305064,tl_2010_53_tract10
53,33,31800,53033031800,318,Census Tract 318,G5020,S,24842882,3331034,47.4085329,-122.1178196,tl_2010_53_tract10
53,33,32002,53033032002,320.02,Census Tract 320.02,G5020,S,27571053,210070,47.4347894,-122.0315839,tl_2010_53_tract10
53,33,32003,53033032003,320.03,Census Tract 320.03,G5020,S,122163698,304929,47.4405378,-121.9250546,tl_2010_53_tract10
53,33,31704,53033031704,317.04,Census Tract 317.04,G5020,S,5745119,12142,47.3485371,-122.1448222,tl_2010_53_tract10
53,33,32005,53033032005,320.05,Census Tract 320.05,G5020,S,6298146,123257,47.370487,-122.0854653,tl_2010_53_tract10
53,33,32006,53033032006,320.06,Census Tract 320.06,G5020,S,7610917,126568,47.3499202,-122.0803474,tl_2010_53_tract10
53,33,32207,53033032207,322.07,Census Tract 322.07,G5020,S,4572913,1055367,47.5819653,-122.0606739,tl_2010_53_tract10
53,33,21803,53033021803,218.03,Census Tract 218.03,G5020,S,3280334,0,47.7644157,-122.2144243,tl_2010_53_tract10
53,33,32602,53033032602,326.02,Census Tract 326.02,G5020,S,30181212,645284,47.5354747,-121.878315,tl_2010_53_tract10
53,33,32702,53033032702,327.02,Census Tract 327.02,G5020,S,510945718,12517232,47.463173,-121.4975361,tl_2010_53_tract10
53,33,32800,53033032800,328,Census Tract 328,G5020,S,1390296741,27317733,47.6526481,-121.4312963,tl_2010_53_tract10
53,33,26500,53033026500,265,Census Tract 265,G5020,S,1993802,1625,47.5145478,-122.3380052,tl_2010_53_tract10
53,33,26400,53033026400,264,Census Tract 264,G5020,S,4780011,299442,47.509131,-122.3111776,tl_2010_53_tract10
53,33,26300,53033026300,263,Census Tract 263,G5020,S,4827827,388852,47.5089631,-122.2889871,tl_2010_53_tract10
53,33,26200,53033026200,262,Census Tract 262,G5020,S,15241096,526900,47.4591441,-122.2435898,tl_2010_53_tract10
53,33,26100,53033026100,261,Census Tract 261,G5020,S,4302988,9859,47.4910723,-122.2500978,tl_2010_53_tract10
53,33,26001,53033026001,260.01,Census Tract 260.01,G5020,S,2747927,0,47.499027,-122.2362315,tl_2010_53_tract10
53,33,21500,53033021500,215,Census Tract 215,G5020,S,3485702,412518,47.7643848,-122.2737863,tl_2010_53_tract10
53,33,21400,53033021400,214,Census Tract 214,G5020,S,3154037,242662,47.7507662,-122.2924491,tl_2010_53_tract10
53,33,21300,53033021300,213,Census Tract 213,G5020,S,1811833,1189300,47.7402939,-122.286956,tl_2010_53_tract10
53,33,1702,53033001702,17.02,Census Tract 17.02,G5020,S,1280222,0,47.6965212,-122.3639488,tl_2010_53_tract10
53,33,4302,53033004302,43.02,Census Tract 43.02,G5020,S,330714,0,47.6647406,-122.303595,tl_2010_53_tract10
53,33,4301,53033004301,43.01,Census Tract 43.01,G5020,S,979359,0,47.6694017,-122.300222,tl_2010_53_tract10
53,33,7402,53033007402,74.02,Census Tract 74.02,G5020,S,249282,0,47.6187608,-122.3244188,tl_2010_53_tract10
53,33,10002,53033010002,100.02,Census Tract 100.02,G5020,S,948258,0,47.576579,-122.3095727,tl_2010_53_tract10
53,33,10001,53033010001,100.01,Census Tract 100.01,G5020,S,2253835,60359,47.5673069,-122.3043618,tl_2010_53_tract10
53,33,11002,53033011002,110.02,Census Tract 110.02,G5020,S,1676105,0,47.540414,-122.2989097,tl_2010_53_tract10
53,33,10402,53033010402,104.02,Census Tract 104.02,G5020,S,1798894,0,47.5537876,-122.3102256,tl_2010_53_tract10
53,33,10702,53033010702,107.02,Census Tract 107.02,G5020,S,784716,0,47.5468041,-122.3730302,tl_2010_53_tract10
53,33,11402,53033011402,114.02,Census Tract 114.02,G5020,S,1186185,0,47.5206654,-122.3646254,tl_2010_53_tract10
53,33,22605,53033022605,226.05,Census Tract 226.05,G5020,S,4727320,0,47.6914671,-122.1557444,tl_2010_53_tract10
53,33,22902,53033022902,229.02,Census Tract 229.02,G5020,S,3427199,1688812,47.6403935,-122.102278,tl_2010_53_tract10
53,33,24602,53033024602,246.02,Census Tract 246.02,G5020,S,2868432,2569219,47.5326968,-122.2319773,tl_2010_53_tract10
53,33,25803,53033025803,258.03,Census Tract 258.03,G5020,S,1343482,0,47.4503896,-122.178457,tl_2010_53_tract10
53,33,31601,53033031601,316.01,Census Tract 316.01,G5020,S,14669801,418507,47.331213,-122.0859477,tl_2010_53_tract10
53,33,31603,53033031603,316.03,Census Tract 316.03,G5020,S,56004069,1525160,47.3236418,-121.99185,tl_2010_53_tract10
53,33,32103,53033032103,321.03,Census Tract 321.03,G5020,S,4051480,0,47.5390618,-122.0487975,tl_2010_53_tract10
53,33,25001,53033025001,250.01,Census Tract 250.01,G5020,S,3531217,28798,47.5380627,-122.1693928,tl_2010_53_tract10
53,33,32401,53033032401,324.01,Census Tract 324.01,G5020,S,55949550,1058812,47.7463098,-121.9478877,tl_2010_53_tract10
53,33,32402,53033032402,324.02,Census Tract 324.02,G5020,S,25135349,635969,47.7044428,-121.9517972,tl_2010_53_tract10
53,33,31501,53033031501,315.01,Census Tract 315.01,G5020,S,161442521,1999864,47.3188879,-121.8784572,tl_2010_53_tract10
53,33,21100,53033021100,211,Census Tract 211,G5020,S,2619718,0,47.7412054,-122.3128854,tl_2010_53_tract10
53,33,21000,53033021000,210,Census Tract 210,G5020,S,2618870,5753,47.7396007,-122.3357847,tl_2010_53_tract10
53,33,20900,53033020900,209,Census Tract 209,G5020,S,4775453,645484,47.7432786,-122.3639033,tl_2010_53_tract10
53,33,20800,53033020800,208,Census Tract 208,G5020,S,3160164,644499,47.756977,-122.3716178,tl_2010_53_tract10
53,33,20700,53033020700,207,Census Tract 207,G5020,S,1711193,0,47.7561636,-122.3473227,tl_2010_53_tract10
53,33,20600,53033020600,206,Census Tract 206,G5020,S,1974729,0,47.7560214,-122.3321002,tl_2010_53_tract10
53,33,20500,53033020500,205,Census Tract 205,G5020,S,2722044,0,47.7562524,-122.3138057,tl_2010_53_tract10
53,33,11401,53033011401,114.01,Census Tract 114.01,G5020,S,1233153,0,47.529706,-122.362028,tl_2010_53_tract10
53,33,25302,53033025302,253.02,Census Tract 253.02,G5020,S,3972686,2424838,47.4920143,-122.2153507,tl_2010_53_tract10
53,33,25806,53033025806,258.06,Census Tract 258.06,G5020,S,2934558,150285,47.4550034,-122.2107374,tl_2010_53_tract10
53,33,27701,53033027701,277.01,Census Tract 277.01,G5020,S,44151776,9781558,47.4509608,-122.4764915,tl_2010_53_tract10
53,33,32326,53033032326,323.26,Census Tract 323.26,G5020,S,10460418,0,47.700761,-122.0785848,tl_2010_53_tract10
53,33,32327,53033032327,323.27,Census Tract 323.27,G5020,S,16127862,106609,47.7100617,-122.0434083,tl_2010_53_tract10
53,33,23404,53033023404,234.04,Census Tract 234.04,G5020,S,1793702,1870257,47.566993,-122.0852255,tl_2010_53_tract10
53,33,23403,53033023403,234.03,Census Tract 234.03,G5020,S,3308890,1972210,47.5817847,-122.1151458,tl_2010_53_tract10
53,33,23804,53033023804,238.04,Census Tract 238.04,G5020,S,1220954,0,47.6132805,-122.198466,tl_2010_53_tract10
53,33,23201,53033023201,232.01,Census Tract 232.01,G5020,S,1589789,0,47.6186062,-122.1375409,tl_2010_53_tract10
53,33,23900,53033023900,239,Census Tract 239,G5020,S,4649863,4222583,47.5830719,-122.2002301,tl_2010_53_tract10
53,33,32322,53033032322,323.22,Census Tract 323.22,G5020,S,4625052,0,47.726004,-122.0978452,tl_2010_53_tract10
53,33,32321,53033032321,323.21,Census Tract 323.21,G5020,S,12670960,0,47.7179214,-122.1263246,tl_2010_53_tract10
53,33,21804,53033021804,218.04,Census Tract 218.04,G5020,S,3067767,0,47.7657027,-122.1963736,tl_2010_53_tract10
53,33,22101,53033022101,221.01,Census Tract 221.01,G5020,S,3662797,1581554,47.7417973,-122.2556683,tl_2010_53_tract10
53,33,25003,53033025003,250.03,Census Tract 250.03,G5020,S,6352436,0,47.5567201,-122.1081035,tl_2010_53_tract10
53,33,22701,53033022701,227.01,Census Tract 227.01,G5020,S,1658813,463268,47.6536174,-122.2060589,tl_2010_53_tract10
53,33,32008,53033032008,320.08,Census Tract 320.08,G5020,S,2292594,159030,47.3669213,-122.0495778,tl_2010_53_tract10
53,33,32208,53033032208,322.08,Census Tract 322.08,G5020,S,11018171,1305361,47.5604078,-122.0460114,tl_2010_53_tract10
53,33,20402,53033020402,204.02,Census Tract 204.02,G5020,S,2786012,0,47.76951,-122.2970269,tl_2010_53_tract10
53,33,20401,53033020401,204.01,Census Tract 204.01,G5020,S,2313206,0,47.7708169,-122.3195413,tl_2010_53_tract10
53,33,20300,53033020300,203,Census Tract 203,G5020,S,2566042,36451,47.7689986,-122.3417532,tl_2010_53_tract10
53,33,20200,53033020200,202,Census Tract 202,G5020,S,2592032,0,47.7716683,-122.3633594,tl_2010_53_tract10
53,33,20100,53033020100,201,Census Tract 201,G5020,S,1772600,684792,47.7707111,-122.387361,tl_2010_53_tract10
53,33,12100,53033012100,121,Census Tract 121,G5020,S,1721295,1399504,47.507595,-122.3873799,tl_2010_53_tract10
53,33,23803,53033023803,238.03,Census Tract 238.03,G5020,S,563963,0,47.6192542,-122.1978584,tl_2010_53_tract10
53,33,25006,53033025006,250.06,Census Tract 250.06,G5020,S,22393618,0,47.5269219,-122.098686,tl_2010_53_tract10
53,33,25005,53033025005,250.05,Census Tract 250.05,G5020,S,7684826,0,47.5306823,-122.1466867,tl_2010_53_tract10
53,33,25602,53033025602,256.02,Census Tract 256.02,G5020,S,5204940,0,47.4777132,-122.1488815,tl_2010_53_tract10
53,33,29206,53033029206,292.06,Census Tract 292.06,G5020,S,17212475,214543,47.4144378,-122.2433601,tl_2010_53_tract10
53,33,29102,53033029102,291.02,Census Tract 291.02,G5020,S,2582809,0,47.3799253,-122.2841053,tl_2010_53_tract10
53,33,29101,53033029101,291.01,Census Tract 291.01,G5020,S,3352098,167811,47.3975237,-122.2794706,tl_2010_53_tract10
53,33,30006,53033030006,300.06,Census Tract 300.06,G5020,S,1984562,163997,47.3240408,-122.3041391,tl_2010_53_tract10
53,33,30314,53033030314,303.14,Census Tract 303.14,G5020,S,2503919,0,47.3080955,-122.3236866,tl_2010_53_tract10
53,33,30313,53033030313,303.13,Census Tract 303.13,G5020,S,4002289,0,47.3002419,-122.3139509,tl_2010_53_tract10
53,33,31605,53033031605,316.05,Census Tract 316.05,G5020,S,15390877,1564307,47.3204617,-122.0465501,tl_2010_53_tract10
53,33,24100,53033024100,241,Census Tract 241,G5020,S,4432887,1658184,47.6426931,-122.2202683,tl_2010_53_tract10
53,33,22703,53033022703,227.03,Census Tract 227.03,G5020,S,4207715,0,47.6572912,-122.1758426,tl_2010_53_tract10
53,33,24200,53033024200,242,Census Tract 242,G5020,S,3706733,11129640,47.6330584,-122.2404977,tl_2010_53_tract10
53,33,22203,53033022203,222.03,Census Tract 222.03,G5020,S,3205513,619554,47.7066987,-122.2253274,tl_2010_53_tract10
53,33,24800,53033024800,248,Census Tract 248,G5020,S,3775702,0,47.5743916,-122.1521009,tl_2010_53_tract10
53,33,24902,53033024902,249.02,Census Tract 249.02,G5020,S,2029984,0,47.5653697,-122.1337183,tl_2010_53_tract10
53,33,24903,53033024903,249.03,Census Tract 249.03,G5020,S,4963596,0,47.5508498,-122.1412595,tl_2010_53_tract10
53,33,25102,53033025102,251.02,Census Tract 251.02,G5020,S,6232169,0,47.4980982,-122.140725,tl_2010_53_tract10
53,33,31903,53033031903,319.03,Census Tract 319.03,G5020,S,11736814,0,47.4821782,-122.110871,tl_2010_53_tract10
53,33,31904,53033031904,319.04,Census Tract 319.04,G5020,S,18942604,168049,47.465365,-122.0628374,tl_2010_53_tract10
53,33,31906,53033031906,319.06,Census Tract 319.06,G5020,S,10822092,521709,47.4362336,-122.0943157,tl_2010_53_tract10
53,33,31301,53033031301,313.01,Census Tract 313.01,G5020,S,33118748,224283,47.2046996,-122.0589541,tl_2010_53_tract10
53,33,31100,53033031100,311,Census Tract 311,G5020,S,7323964,116159,47.2909187,-122.1895001,tl_2010_53_tract10
53,33,31000,53033031000,310,Census Tract 310,G5020,S,12595437,162785,47.2689535,-122.1862464,tl_2010_53_tract10
53,33,30902,53033030902,309.02,Census Tract 309.02,G5020,S,3926189,28185,47.2657557,-122.2444934,tl_2010_53_tract10
53,33,30901,53033030901,309.01,Census Tract 309.01,G5020,S,3121503,0,47.280712,-122.2531115,tl_2010_53_tract10
53,33,30802,53033030802,308.02,Census Tract 308.02,G5020,S,1372874,0,47.2860456,-122.2137235,tl_2010_53_tract10
53,33,30801,53033030801,308.01,Census Tract 308.01,G5020,S,6975768,33797,47.2873666,-122.2352954,tl_2010_53_tract10
53,33,12000,53033012000,120,Census Tract 120,G5020,S,1447511,0,47.5129291,-122.3806808,tl_2010_53_tract10
53,33,11900,53033011900,119,Census Tract 119,G5020,S,3175666,1320016,47.5089452,-122.2517818,tl_2010_53_tract10
53,33,10900,53033010900,109,Census Tract 109,G5020,S,4789752,272921,47.5425052,-122.3199752,tl_2010_53_tract10
53,33,10800,53033010800,108,Census Tract 108,G5020,S,4093693,330621,47.5440342,-122.3498743,tl_2010_53_tract10
53,33,10600,53033010600,106,Census Tract 106,G5020,S,2594296,817141,47.5476485,-122.3918719,tl_2010_53_tract10
53,33,10500,53033010500,105,Census Tract 105,G5020,S,1717929,0,47.5574406,-122.3855495,tl_2010_53_tract10
53,33,10300,53033010300,103,Census Tract 103,G5020,S,1660245,0,47.5541363,-122.282639,tl_2010_53_tract10
53,33,31604,53033031604,316.04,Census Tract 316.04,G5020,S,4154795,3229,47.3543883,-122.0322942,tl_2010_53_tract10
53,33,32011,53033032011,320.11,Census Tract 320.11,G5020,S,3363748,282990,47.3691715,-122.0327857,tl_2010_53_tract10
53,33,31706,53033031706,317.06,Census Tract 317.06,G5020,S,4169865,7815,47.3636938,-122.1170035,tl_2010_53_tract10
53,33,32215,53033032215,322.15,Census Tract 322.15,G5020,S,16008606,10175,47.6062193,-121.9865085,tl_2010_53_tract10
53,33,32329,53033032329,323.29,Census Tract 323.29,G5020,S,9669295,0,47.6836608,-122.029714,tl_2010_53_tract10
53,33,32328,53033032328,323.28,Census Tract 323.28,G5020,S,8504402,0,47.6641636,-122.0461287,tl_2010_53_tract10
53,33,1701,53033001701,17.01,Census Tract 17.01,G5020,S,892771,0,47.6963619,-122.3544843,tl_2010_53_tract10
53,33,7401,53033007401,74.01,Census Tract 74.01,G5020,S,259386,0,47.6229244,-122.3246584,tl_2010_53_tract10
53,33,32317,53033032317,323.17,Census Tract 323.17,G5020,S,4393971,0,47.6276169,-122.0479843,tl_2010_53_tract10
53,33,32315,53033032315,323.15,Census Tract 323.15,G5020,S,44496824,1355612,47.6679952,-121.9798462,tl_2010_53_tract10
53,33,32319,53033032319,323.19,Census Tract 323.19,G5020,S,6814532,0,47.7595596,-122.1476582,tl_2010_53_tract10
53,33,21906,53033021906,219.06,Census Tract 219.06,G5020,S,3816083,4544,47.7423026,-122.1694451,tl_2010_53_tract10
53,33,21905,53033021905,219.05,Census Tract 219.05,G5020,S,2683360,0,47.7431697,-122.1814242,tl_2010_53_tract10
53,33,32307,53033032307,323.07,Census Tract 323.07,G5020,S,11666709,234337,47.7580051,-122.0907595,tl_2010_53_tract10
53,33,32311,53033032311,323.11,Census Tract 323.11,G5020,S,23482239,92771,47.7515039,-122.0387481,tl_2010_53_tract10
53,33,32324,53033032324,323.24,Census Tract 323.24,G5020,S,2048401,0,47.6855259,-122.119983,tl_2010_53_tract10
53,33,22801,53033022801,228.01,Census Tract 228.01,G5020,S,4865268,0,47.646431,-122.1532208,tl_2010_53_tract10
53,33,30700,53033030700,307,Census Tract 307,G5020,S,1563564,0,47.2971636,-122.2215689,tl_2010_53_tract10
53,33,30600,53033030600,306,Census Tract 306,G5020,S,3359294,69662,47.3069144,-122.2074969,tl_2010_53_tract10
53,33,30504,53033030504,305.04,Census Tract 305.04,G5020,S,1524229,42763,47.3211155,-122.2135048,tl_2010_53_tract10
53,33,30503,53033030503,305.03,Census Tract 305.03,G5020,S,3258095,67676,47.3425849,-122.2130556,tl_2010_53_tract10
53,33,30501,53033030501,305.01,Census Tract 305.01,G5020,S,11215570,175434,47.3272298,-122.2353245,tl_2010_53_tract10
53,33,30404,53033030404,304.04,Census Tract 304.04,G5020,S,5989875,215746,47.267424,-122.2759315,tl_2010_53_tract10
53,33,10200,53033010200,102,Census Tract 102,G5020,S,2781085,1399183,47.5540013,-122.2608175,tl_2010_53_tract10
53,33,10100,53033010100,101,Census Tract 101,G5020,S,2509594,1534926,47.5670447,-122.2751446,tl_2010_53_tract10
53,33,9900,53033009900,99,Census Tract 99,G5020,S,6566273,2286606,47.5789585,-122.3638568,tl_2010_53_tract10
53,33,9800,53033009800,98,Census Tract 98,G5020,S,1930639,0,47.5719546,-122.383094,tl_2010_53_tract10
53,33,9702,53033009702,97.02,Census Tract 97.02,G5020,S,2219066,0,47.571927,-122.3960103,tl_2010_53_tract10
53,33,9701,53033009701,97.01,Census Tract 97.01,G5020,S,1857984,1610494,47.5731929,-122.4101745,tl_2010_53_tract10
53,33,9600,53033009600,96,Census Tract 96,G5020,S,1936670,1354203,47.5899898,-122.3882351,tl_2010_53_tract10
53,33,10401,53033010401,104.01,Census Tract 104.01,G5020,S,1616864,0,47.5532039,-122.2956376,tl_2010_53_tract10
53,33,10701,53033010701,107.01,Census Tract 107.01,G5020,S,1452792,3664,47.5450729,-122.3675013,tl_2010_53_tract10
53,33,11001,53033011001,110.01,Census Tract 110.01,G5020,S,1070772,0,47.5383594,-122.2862045,tl_2010_53_tract10
53,33,25301,53033025301,253.01,Census Tract 253.01,G5020,S,3821608,2029946,47.5102693,-122.2031668,tl_2010_53_tract10
53,33,25601,53033025601,256.01,Census Tract 256.01,G5020,S,2894103,0,47.4827528,-122.1748691,tl_2010_53_tract10
53,33,25805,53033025805,258.05,Census Tract 258.05,G5020,S,2392257,35493,47.4548196,-122.1939161,tl_2010_53_tract10
53,33,22803,53033022803,228.03,Census Tract 228.03,G5020,S,4772689,0,47.6439331,-122.1312723,tl_2010_53_tract10
53,33,23202,53033023202,232.02,Census Tract 232.02,G5020,S,1470662,0,47.6179632,-122.1270727,tl_2010_53_tract10
53,33,31205,53033031205,312.05,Census Tract 312.05,G5020,S,5853259,41398,47.3280223,-122.177855,tl_2010_53_tract10
53,33,31502,53033031502,315.02,Census Tract 315.02,G5020,S,1026438098,8763580,47.2405383,-121.6336958,tl_2010_53_tract10
53,33,22005,53033022005,220.05,Census Tract 220.05,G5020,S,2420124,0,47.7116198,-122.1939066,tl_2010_53_tract10
53,33,21802,53033021802,218.02,Census Tract 218.02,G5020,S,4904123,0,47.7673777,-122.17274,tl_2010_53_tract10
53,33,21904,53033021904,219.04,Census Tract 219.04,G5020,S,3404550,0,47.7229333,-122.1616154,tl_2010_53_tract10
53,33,30403,53033030403,304.03,Census Tract 304.03,G5020,S,3853306,6562,47.2677479,-122.30923,tl_2010_53_tract10
53,33,30401,53033030401,304.01,Census Tract 304.01,G5020,S,12138960,348070,47.2944923,-122.2855895,tl_2010_53_tract10
53,33,30312,53033030312,303.12,Census Tract 303.12,G5020,S,1855241,0,47.2932144,-122.3682146,tl_2010_53_tract10
53,33,30311,53033030311,303.11,Census Tract 303.11,G5020,S,1900453,3993,47.3078811,-122.368573,tl_2010_53_tract10
53,33,30310,53033030310,303.1,Census Tract 303.10,G5020,S,3205491,0,47.2901057,-122.3495936,tl_2010_53_tract10
53,33,9500,53033009500,95,Census Tract 95,G5020,S,2596039,2909196,47.5783426,-122.2831943,tl_2010_53_tract10
53,33,9400,53033009400,94,Census Tract 94,G5020,S,1723077,0,47.5881924,-122.3098671,tl_2010_53_tract10
53,33,9300,53033009300,93,Census Tract 93,G5020,S,9429062,719984,47.5776855,-122.3309417,tl_2010_53_tract10
53,33,9200,53033009200,92,Census Tract 92,G5020,S,330171,154864,47.6004657,-122.3348315,tl_2010_53_tract10
53,33,9100,53033009100,91,Census Tract 91,G5020,S,418836,0,47.5984232,-122.3217544,tl_2010_53_tract10
53,33,9000,53033009000,90,Census Tract 90,G5020,S,820730,0,47.5982642,-122.3090976,tl_2010_53_tract10
53,33,8900,53033008900,89,Census Tract 89,G5020,S,1280326,1636171,47.6010391,-122.2850405,tl_2010_53_tract10
53,33,8800,53033008800,88,Census Tract 88,G5020,S,948580,0,47.6073299,-122.2976324,tl_2010_53_tract10
53,33,29205,53033029205,292.05,Census Tract 292.05,G5020,S,1868727,40406,47.3878189,-122.263393,tl_2010_53_tract10
53,33,30005,53033030005,300.05,Census Tract 300.05,G5020,S,2174223,0,47.3365301,-122.3027673,tl_2010_53_tract10
53,33,31705,53033031705,317.05,Census Tract 317.05,G5020,S,5049452,4701,47.3829339,-122.1150241,tl_2010_53_tract10
53,33,32010,53033032010,320.1,Census Tract 320.10,G5020,S,4820859,0,47.3780192,-122.0232476,tl_2010_53_tract10
53,33,32213,53033032213,322.13,Census Tract 322.13,G5020,S,4137355,286842,47.586805,-121.9887226,tl_2010_53_tract10
53,33,32214,53033032214,322.14,Census Tract 322.14,G5020,S,6683464,44579,47.6028805,-122.0215,tl_2010_53_tract10
53,33,22300,53033022300,223,Census Tract 223,G5020,S,5180190,3747695,47.7138649,-122.248746,tl_2010_53_tract10
53,33,22400,53033022400,224,Census Tract 224,G5020,S,4644860,3758058,47.6859329,-122.2113268,tl_2010_53_tract10
53,33,22901,53033022901,229.01,Census Tract 229.01,G5020,S,1484063,0,47.6366077,-122.1183943,tl_2010_53_tract10
53,33,22606,53033022606,226.06,Census Tract 226.06,G5020,S,2757465,27137,47.6689188,-122.1547915,tl_2010_53_tract10
53,33,22702,53033022702,227.02,Census Tract 227.02,G5020,S,2450337,0,47.6568197,-122.1942746,tl_2010_53_tract10
53,33,23000,53033023000,230,Census Tract 230,G5020,S,3286160,2508903,47.620581,-122.1031787,tl_2010_53_tract10
53,33,30309,53033030309,303.09,Census Tract 303.09,G5020,S,2194426,27034,47.3032998,-122.3374114,tl_2010_53_tract10
53,33,30308,53033030308,303.08,Census Tract 303.08,G5020,S,2154064,0,47.3083168,-122.3520249,tl_2010_53_tract10
53,33,30306,53033030306,303.06,Census Tract 303.06,G5020,S,3764962,542278,47.3130416,-122.3996447,tl_2010_53_tract10
53,33,30305,53033030305,303.05,Census Tract 303.05,G5020,S,3783120,1035821,47.3189756,-122.3888214,tl_2010_53_tract10
53,33,8700,53033008700,87,Census Tract 87,G5020,S,732388,0,47.6059236,-122.307791,tl_2010_53_tract10
53,33,11800,53033011800,118,Census Tract 118,G5020,S,2301120,2269206,47.5154414,-122.253208,tl_2010_53_tract10
53,33,11700,53033011700,117,Census Tract 117,G5020,S,3506091,0,47.5201716,-122.2828507,tl_2010_53_tract10
53,33,11600,53033011600,116,Census Tract 116,G5020,S,3109902,971211,47.5282704,-122.3897768,tl_2010_53_tract10
53,33,11500,53033011500,115,Census Tract 115,G5020,S,1538373,0,47.5301833,-122.375533,tl_2010_53_tract10
53,33,11300,53033011300,113,Census Tract 113,G5020,S,3157555,42220,47.527369,-122.3448435,tl_2010_53_tract10
53,33,11200,53033011200,112,Census Tract 112,G5020,S,2766126,227061,47.5285208,-122.3248817,tl_2010_53_tract10
53,33,11102,53033011102,111.02,Census Tract 111.02,G5020,S,1297471,1636998,47.5379284,-122.2633605,tl_2010_53_tract10
53,33,32212,53033032212,322.12,Census Tract 322.12,G5020,S,3372134,42596,47.57097,-122.0083907,tl_2010_53_tract10
53,33,23100,53033023100,231,Census Tract 231,G5020,S,2531810,2665265,47.6067132,-122.1114759,tl_2010_53_tract10
53,33,23603,53033023603,236.03,Census Tract 236.03,G5020,S,2028190,0,47.6173977,-122.1508058,tl_2010_53_tract10
53,33,23300,53033023300,233,Census Tract 233,G5020,S,3589676,248744,47.6003452,-122.1289619,tl_2010_53_tract10
53,33,23401,53033023401,234.01,Census Tract 234.01,G5020,S,3740203,0,47.5867489,-122.1467322,tl_2010_53_tract10
53,33,23500,53033023500,235,Census Tract 235,G5020,S,2273132,0,47.5913824,-122.1728599,tl_2010_53_tract10
53,33,30304,53033030304,303.04,Census Tract 303.04,G5020,S,7344801,14259,47.2732632,-122.331856,tl_2010_53_tract10
53,33,30202,53033030202,302.02,Census Tract 302.02,G5020,S,3272013,0,47.3243897,-122.3231288,tl_2010_53_tract10
53,33,30201,53033030201,302.01,Census Tract 302.01,G5020,S,2818919,52615,47.3206275,-122.3485442,tl_2010_53_tract10
53,33,30100,53033030100,301,Census Tract 301,G5020,S,5851590,1972452,47.3361138,-122.3469054,tl_2010_53_tract10
53,33,30004,53033030004,300.04,Census Tract 300.04,G5020,S,2038151,0,47.3501042,-122.3033872,tl_2010_53_tract10
53,33,30003,53033030003,300.03,Census Tract 300.03,G5020,S,4737504,846303,47.3588458,-122.3152313,tl_2010_53_tract10
53,33,11101,53033011101,111.01,Census Tract 111.01,G5020,S,1150364,0,47.539484,-122.2773724,tl_2010_53_tract10
53,33,8600,53033008600,86,Census Tract 86,G5020,S,711360,0,47.6071015,-122.3166893,tl_2010_53_tract10
53,33,8500,53033008500,85,Census Tract 85,G5020,S,474211,0,47.6051125,-122.3249464,tl_2010_53_tract10
53,33,8400,53033008400,84,Census Tract 84,G5020,S,382615,0,47.6134675,-122.3239419,tl_2010_53_tract10
53,33,8300,53033008300,83,Census Tract 83,G5020,S,237446,0,47.6118178,-122.3280041,tl_2010_53_tract10
53,33,8200,53033008200,82,Census Tract 82,G5020,S,366705,0,47.6103728,-122.331941,tl_2010_53_tract10
53,33,8100,53033008100,81,Census Tract 81,G5020,S,827795,368877,47.6058741,-122.3393423,tl_2010_53_tract10
53,33,8002,53033008002,80.02,Census Tract 80.02,G5020,S,229060,0,47.6120871,-122.3452591,tl_2010_53_tract10
53,33,8001,53033008001,80.01,Census Tract 80.01,G5020,S,493763,546001,47.6150718,-122.3555298,tl_2010_53_tract10
53,33,7900,53033007900,79,Census Tract 79,G5020,S,698478,0,47.6143865,-122.3076722,tl_2010_53_tract10
53,33,7800,53033007800,78,Census Tract 78,G5020,S,2114574,3212025,47.6141558,-122.2810958,tl_2010_53_tract10
53,33,7700,53033007700,77,Census Tract 77,G5020,S,1058325,0,47.6191203,-122.2973516,tl_2010_53_tract10
